event,step,episodes,episode_steps,episode_score,death_reason,episode_length,avg_score,avg_loss,best_score,replay_size,eval_score,eval_score_median,eval_score_max,eval_reward,eval_avg_length,eval_max_length,eval_death_self,eval_death_wall,eval_death_timeout,best_eval
episode,89155,1539,75,8,self,10,,,12,89155,,,,,,,,,,
episode,89209,1540,54,3,self,5,,,12,89209,,,,,,,,,,
episode,89379,1541,170,7,self,9,,,12,89379,,,,,,,,,,
episode,89436,1542,57,3,self,5,,,12,89436,,,,,,,,,,
episode,89490,1543,54,5,self,7,,,12,89490,,,,,,,,,,
episode,89548,1544,58,5,self,7,,,12,89548,,,,,,,,,,
episode,89673,1545,125,11,wall,13,,,12,89673,,,,,,,,,,
episode,89715,1546,42,4,self,6,,,12,89715,,,,,,,,,,
episode,89785,1547,70,4,self,6,,,12,89785,,,,,,,,,,
episode,89908,1548,123,2,timeout,4,,,12,89908,,,,,,,,,,
episode,89962,1549,54,4,self,6,,,12,89962,,,,,,,,,,
train,90000,1549,,,,,4.77,1.1585226434469222,12,90000,,,,,,,,,,
eval,90000,1549,,,,,,,12,,4.349999904632568,4.0,11,88.28858947753906,6.349999904632568,13,11,2,7,4.349999904632568
episode,90061,1550,99,6,self,8,,,12,90061,,,,,,,,,,
episode,90211,1551,150,5,self,7,,,12,90211,,,,,,,,,,
episode,90248,1552,37,3,self,5,,,12,90248,,,,,,,,,,
episode,90373,1553,125,6,self,8,,,12,90373,,,,,,,,,,
episode,90446,1554,73,6,self,8,,,12,90446,,,,,,,,,,
episode,90488,1555,42,5,self,7,,,12,90488,,,,,,,,,,
episode,90613,1556,125,9,self,11,,,12,90613,,,,,,,,,,
episode,90668,1557,55,5,self,7,,,12,90668,,,,,,,,,,
episode,90718,1558,50,0,timeout,2,,,12,90718,,,,,,,,,,
episode,90757,1559,39,3,self,5,,,12,90757,,,,,,,,,,
episode,90911,1560,154,10,self,12,,,12,90911,,,,,,,,,,
episode,91052,1561,141,8,self,10,,,12,91052,,,,,,,,,,
episode,91102,1562,50,0,timeout,2,,,12,91102,,,,,,,,,,
episode,91129,1563,27,3,self,5,,,12,91129,,,,,,,,,,
episode,91224,1564,95,6,self,8,,,12,91224,,,,,,,,,,
episode,91430,1565,206,9,self,11,,,12,91430,,,,,,,,,,
episode,91532,1566,102,4,self,6,,,12,91532,,,,,,,,,,
episode,91615,1567,83,4,self,6,,,12,91615,,,,,,,,,,
episode,91718,1568,103,7,self,9,,,12,91718,,,,,,,,,,
episode,91875,1569,157,8,self,10,,,12,91875,,,,,,,,,,
episode,91935,1570,60,6,self,8,,,12,91935,,,,,,,,,,
episode,91956,1571,21,3,self,5,,,12,91956,,,,,,,,,,
train,92000,1571,,,,,4.99,1.1562868204712868,12,92000,,,,,,,,,,
episode,92020,1572,64,6,self,8,,,12,92020,,,,,,,,,,
episode,92066,1573,46,5,self,7,,,12,92066,,,,,,,,,,
episode,92141,1574,75,6,self,8,,,12,92141,,,,,,,,,,
episode,92195,1575,54,6,self,8,,,12,92195,,,,,,,,,,
episode,92259,1576,64,7,self,9,,,12,92259,,,,,,,,,,
episode,92303,1577,44,5,self,7,,,12,92303,,,,,,,,,,
episode,92337,1578,34,5,wall,7,,,12,92337,,,,,,,,,,
episode,92402,1579,65,4,self,6,,,12,92402,,,,,,,,,,
episode,92490,1580,88,6,self,8,,,12,92490,,,,,,,,,,
episode,92549,1581,59,3,self,5,,,12,92549,,,,,,,,,,
episode,92649,1582,100,5,self,7,,,12,92649,,,,,,,,,,
episode,92713,1583,64,6,self,8,,,12,92713,,,,,,,,,,
episode,92910,1584,197,11,self,13,,,12,92910,,,,,,,,,,
episode,92993,1585,83,6,self,8,,,12,92993,,,,,,,,,,
episode,93112,1586,119,9,self,11,,,12,93112,,,,,,,,,,
episode,93143,1587,31,3,self,5,,,12,93143,,,,,,,,,,
episode,93188,1588,45,3,self,5,,,12,93188,,,,,,,,,,
episode,93238,1589,50,0,timeout,2,,,12,93238,,,,,,,,,,
episode,93308,1590,70,5,self,7,,,12,93308,,,,,,,,,,
episode,93424,1591,116,9,wall,11,,,12,93424,,,,,,,,,,
episode,93481,1592,57,4,self,6,,,12,93481,,,,,,,,,,
episode,93546,1593,65,5,self,7,,,12,93546,,,,,,,,,,
episode,93631,1594,85,5,self,7,,,12,93631,,,,,,,,,,
episode,93753,1595,122,7,self,9,,,12,93753,,,,,,,,,,
episode,93823,1596,70,6,self,8,,,12,93823,,,,,,,,,,
episode,93879,1597,56,6,wall,8,,,12,93879,,,,,,,,,,
episode,93905,1598,26,3,self,5,,,12,93905,,,,,,,,,,
episode,93996,1599,91,7,self,9,,,12,93996,,,,,,,,,,
train,94000,1599,,,,,5.28,1.1776185037195683,12,94000,,,,,,,,,,
episode,94028,1600,32,6,self,8,,,12,94028,,,,,,,,,,
episode,94182,1601,154,9,self,11,,,12,94182,,,,,,,,,,
episode,94283,1602,101,5,self,7,,,12,94283,,,,,,,,,,
episode,94330,1603,47,6,self,8,,,12,94330,,,,,,,,,,
episode,94426,1604,96,7,self,9,,,12,94426,,,,,,,,,,
episode,94609,1605,183,12,self,14,,,12,94609,,,,,,,,,,
episode,94657,1606,48,3,self,5,,,12,94657,,,,,,,,,,
episode,94800,1607,143,7,self,9,,,12,94800,,,,,,,,,,
episode,94897,1608,97,7,self,9,,,12,94897,,,,,,,,,,
episode,94997,1609,100,8,wall,10,,,12,94997,,,,,,,,,,
episode,95102,1610,105,7,self,9,,,12,95102,,,,,,,,,,
episode,95161,1611,59,6,self,8,,,12,95161,,,,,,,,,,
episode,95224,1612,63,5,wall,7,,,12,95224,,,,,,,,,,
episode,95366,1613,142,8,self,10,,,12,95366,,,,,,,,,,
episode,95426,1614,60,6,wall,8,,,12,95426,,,,,,,,,,
episode,95508,1615,82,7,self,9,,,12,95508,,,,,,,,,,
episode,95626,1616,118,9,self,11,,,12,95626,,,,,,,,,,
episode,95660,1617,34,3,self,5,,,12,95660,,,,,,,,,,
episode,95739,1618,79,6,self,8,,,12,95739,,,,,,,,,,
episode,95803,1619,64,5,self,7,,,12,95803,,,,,,,,,,
episode,95897,1620,94,7,self,9,,,12,95897,,,,,,,,,,
train,96000,1620,,,,,5.59,1.1600277993083,12,96000,,,,,,,,,,
episode,96042,1621,145,7,self,9,,,12,96042,,,,,,,,,,
episode,96122,1622,80,6,self,8,,,12,96122,,,,,,,,,,
episode,96275,1623,153,9,self,11,,,12,96275,,,,,,,,,,
episode,96317,1624,42,3,self,5,,,12,96317,,,,,,,,,,
episode,96466,1625,149,10,self,12,,,12,96466,,,,,,,,,,
episode,96552,1626,86,7,self,9,,,12,96552,,,,,,,,,,
episode,96632,1627,80,7,self,9,,,12,96632,,,,,,,,,,
episode,96745,1628,113,9,self,11,,,12,96745,,,,,,,,,,
episode,96795,1629,50,0,timeout,2,,,12,96795,,,,,,,,,,
episode,96920,1630,125,8,self,10,,,12,96920,,,,,,,,,,
episode,96970,1631,50,0,timeout,2,,,12,96970,,,,,,,,,,
episode,97032,1632,62,6,self,8,,,12,97032,,,,,,,,,,
episode,97054,1633,22,3,self,5,,,12,97054,,,,,,,,,,
episode,97138,1634,84,6,self,8,,,12,97138,,,,,,,,,,
episode,97222,1635,84,7,self,9,,,12,97222,,,,,,,,,,
episode,97290,1636,68,5,self,7,,,12,97290,,,,,,,,,,
episode,97426,1637,136,12,self,14,,,12,97426,,,,,,,,,,
episode,97475,1638,49,4,self,6,,,12,97475,,,,,,,,,,
episode,97754,1639,279,11,self,13,,,12,97754,,,,,,,,,,
episode,97970,1640,216,9,self,11,,,12,97970,,,,,,,,,,
train,98000,1640,,,,,5.82,1.152305744588375,12,98000,,,,,,,,,,
episode,98081,1641,111,8,wall,10,,,12,98081,,,,,,,,,,
episode,98113,1642,32,4,self,6,,,12,98113,,,,,,,,,,
episode,98215,1643,102,7,self,9,,,12,98215,,,,,,,,,,
episode,98270,1644,55,7,self,9,,,12,98270,,,,,,,,,,
episode,98348,1645,78,7,self,9,,,12,98348,,,,,,,,,,
episode,98383,1646,35,3,self,5,,,12,98383,,,,,,,,,,
episode,98512,1647,129,9,wall,11,,,12,98512,,,,,,,,,,
episode,98578,1648,66,5,self,7,,,12,98578,,,,,,,,,,
episode,98721,1649,143,11,wall,13,,,12,98721,,,,,,,,,,
episode,98775,1650,54,4,self,6,,,12,98775,,,,,,,,,,
episode,98823,1651,48,5,self,7,,,12,98823,,,,,,,,,,
episode,98877,1652,54,5,self,7,,,12,98877,,,,,,,,,,
episode,98922,1653,45,3,self,5,,,12,98922,,,,,,,,,,
episode,98988,1654,66,5,self,7,,,12,98988,,,,,,,,,,
episode,99026,1655,38,5,self,7,,,12,99026,,,,,,,,,,
episode,99130,1656,104,6,self,8,,,12,99130,,,,,,,,,,
episode,99285,1657,155,8,self,10,,,12,99285,,,,,,,,,,
episode,99330,1658,45,4,self,6,,,12,99330,,,,,,,,,,
episode,99526,1659,196,11,self,13,,,12,99526,,,,,,,,,,
episode,99668,1660,142,8,wall,10,,,12,99668,,,,,,,,,,
episode,99776,1661,108,7,self,9,,,12,99776,,,,,,,,,,
episode,99841,1662,65,8,self,10,,,12,99841,,,,,,,,,,
episode,99921,1663,80,5,self,7,,,12,99921,,,,,,,,,,
train,100000,1663,,,,,6.13,1.2135454678535462,12,100000,,,,,,,,,,
eval,100000,1663,,,,,,,12,,7.050000190734863,7.0,12,146.15509033203125,9.050000190734863,14,12,2,6,7.050000190734863
episode,100087,1664,166,10,self,12,,,12,100000,,,,,,,,,,
episode,100166,1665,79,6,self,8,,,12,100000,,,,,,,,,,
episode,100196,1666,30,3,self,5,,,12,100000,,,,,,,,,,
episode,100246,1667,50,3,self,5,,,12,100000,,,,,,,,,,
episode,100575,1668,329,11,self,13,,,12,100000,,,,,,,,,,
episode,100650,1669,75,5,self,7,,,12,100000,,,,,,,,,,
episode,100809,1670,159,12,self,14,,,12,100000,,,,,,,,,,
episode,100978,1671,169,11,self,13,,,12,100000,,,,,,,,,,
episode,101173,1672,195,13,self,15,,,13,100000,,,,,,,,,,
episode,101274,1673,101,8,self,10,,,13,100000,,,,,,,,,,
episode,101365,1674,91,6,self,8,,,13,100000,,,,,,,,,,
episode,101517,1675,152,10,wall,12,,,13,100000,,,,,,,,,,
episode,101600,1676,83,6,self,8,,,13,100000,,,,,,,,,,
episode,101660,1677,60,6,self,8,,,13,100000,,,,,,,,,,
episode,101710,1678,50,0,timeout,2,,,13,100000,,,,,,,,,,
episode,101966,1679,256,12,self,14,,,13,100000,,,,,,,,,,
train,102000,1679,,,,,6.44,1.1807874593138694,13,100000,,,,,,,,,,
episode,102169,1680,203,12,self,14,,,13,100000,,,,,,,,,,
episode,102248,1681,79,5,self,7,,,13,100000,,,,,,,,,,
episode,102310,1682,62,6,self,8,,,13,100000,,,,,,,,,,
episode,102337,1683,27,3,self,5,,,13,100000,,,,,,,,,,
episode,102491,1684,154,8,self,10,,,13,100000,,,,,,,,,,
episode,102605,1685,114,7,self,9,,,13,100000,,,,,,,,,,
episode,102718,1686,113,7,self,9,,,13,100000,,,,,,,,,,
episode,102920,1687,202,13,self,15,,,13,100000,,,,,,,,,,
episode,102965,1688,45,3,self,5,,,13,100000,,,,,,,,,,
episode,103015,1689,50,5,self,7,,,13,100000,,,,,,,,,,
episode,103039,1690,24,3,self,5,,,13,100000,,,,,,,,,,
episode,103128,1691,89,7,self,9,,,13,100000,,,,,,,,,,
episode,103319,1692,191,12,self,14,,,13,100000,,,,,,,,,,
episode,103431,1693,112,6,self,8,,,13,100000,,,,,,,,,,
episode,103793,1694,362,14,self,16,,,14,100000,,,,,,,,,,
episode,103874,1695,81,7,self,9,,,14,100000,,,,,,,,,,
train,104000,1695,,,,,6.75,1.2803766682744027,14,100000,,,,,,,,,,
episode,104100,1696,226,14,wall,16,,,14,100000,,,,,,,,,,
episode,104259,1697,159,10,self,12,,,14,100000,,,,,,,,,,
episode,104348,1698,89,7,self,9,,,14,100000,,,,,,,,,,
episode,104518,1699,170,11,self,13,,,14,100000,,,,,,,,,,
episode,104555,1700,37,3,self,5,,,14,100000,,,,,,,,,,
episode,104682,1701,127,10,self,12,,,14,100000,,,,,,,,,,
episode,104778,1702,96,8,wall,10,,,14,100000,,,,,,,,,,
episode,104891,1703,113,7,self,9,,,14,100000,,,,,,,,,,
episode,105011,1704,120,6,self,8,,,14,100000,,,,,,,,,,
episode,105090,1705,79,7,self,9,,,14,100000,,,,,,,,,,
episode,105140,1706,50,0,timeout,2,,,14,100000,,,,,,,,,,
episode,105193,1707,53,5,self,7,,,14,100000,,,,,,,,,,
episode,105302,1708,109,10,wall,12,,,14,100000,,,,,,,,,,
episode,105407,1709,105,7,self,9,,,14,100000,,,,,,,,,,
episode,105485,1710,78,6,self,8,,,14,100000,,,,,,,,,,
episode,105545,1711,60,6,self,8,,,14,100000,,,,,,,,,,
episode,105638,1712,93,9,self,11,,,14,100000,,,,,,,,,,
episode,105731,1713,93,9,wall,11,,,14,100000,,,,,,,,,,
episode,105790,1714,59,5,self,7,,,14,100000,,,,,,,,,,
episode,105817,1715,27,4,self,6,,,14,100000,,,,,,,,,,
episode,105981,1716,164,8,self,10,,,14,100000,,,,,,,,,,
train,106000,1716,,,,,6.87,1.228881276845932,14,100000,,,,,,,,,,
episode,106035,1717,54,3,self,5,,,14,100000,,,,,,,,,,
episode,106237,1718,202,12,self,14,,,14,100000,,,,,,,,,,
episode,106288,1719,51,4,self,6,,,14,100000,,,,,,,,,,
episode,106363,1720,75,5,self,7,,,14,100000,,,,,,,,,,
episode,106561,1721,198,11,wall,13,,,14,100000,,,,,,,,,,
episode,106614,1722,53,5,self,7,,,14,100000,,,,,,,,,,
episode,106747,1723,133,5,self,7,,,14,100000,,,,,,,,,,
episode,106803,1724,56,4,self,6,,,14,100000,,,,,,,,,,
episode,106869,1725,66,4,self,6,,,14,100000,,,,,,,,,,
episode,106984,1726,115,9,wall,11,,,14,100000,,,,,,,,,,
episode,107074,1727,90,7,self,9,,,14,100000,,,,,,,,,,
episode,107139,1728,65,6,self,8,,,14,100000,,,,,,,,,,
episode,107180,1729,41,3,self,5,,,14,100000,,,,,,,,,,
episode,107269,1730,89,7,self,9,,,14,100000,,,,,,,,,,
episode,107401,1731,132,7,self,9,,,14,100000,,,,,,,,,,
episode,107507,1732,106,8,self,10,,,14,100000,,,,,,,,,,
episode,107774,1733,267,12,self,14,,,14,100000,,,,,,,,,,
episode,107832,1734,58,6,wall,8,,,14,100000,,,,,,,,,,
episode,107940,1735,108,8,self,10,,,14,100000,,,,,,,,,,
train,108000,1735,,,,,7.04,1.2627470889687538,14,100000,,,,,,,,,,
episode,108021,1736,81,6,self,8,,,14,100000,,,,,,,,,,
episode,108119,1737,98,8,self,10,,,14,100000,,,,,,,,,,
episode,108219,1738,100,7,self,9,,,14,100000,,,,,,,,,,
episode,108260,1739,41,6,self,8,,,14,100000,,,,,,,,,,
episode,108447,1740,187,9,self,11,,,14,100000,,,,,,,,,,
episode,108546,1741,99,6,self,8,,,14,100000,,,,,,,,,,
episode,108788,1742,242,14,wall,16,,,14,100000,,,,,,,,,,
episode,108817,1743,29,3,self,5,,,14,100000,,,,,,,,,,
episode,109025,1744,208,11,wall,13,,,14,100000,,,,,,,,,,
episode,109510,1745,485,13,self,15,,,14,100000,,,,,,,,,,
episode,109557,1746,47,6,self,8,,,14,100000,,,,,,,,,,
episode,109829,1747,272,13,self,15,,,14,100000,,,,,,,,,,
episode,109971,1748,142,10,self,12,,,14,100000,,,,,,,,,,
train,110000,1748,,,,,7.25,1.1291136720776558,14,100000,,,,,,,,,,
eval,110000,1748,,,,,,,14,,7.349999904632568,8.0,13,162.54367065429688,9.350000381469727,15,15,2,3,7.349999904632568
episode,110162,1749,191,7,self,9,,,14,100000,,,,,,,,,,
episode,110203,1750,41,7,self,9,,,14,100000,,,,,,,,,,
episode,110265,1751,62,7,self,9,,,14,100000,,,,,,,,,,
episode,110375,1752,110,7,self,9,,,14,100000,,,,,,,,,,
episode,110475,1753,100,8,self,10,,,14,100000,,,,,,,,,,
episode,110577,1754,102,5,self,7,,,14,100000,,,,,,,,,,
episode,110654,1755,77,6,self,8,,,14,100000,,,,,,,,,,
episode,110716,1756,62,4,self,6,,,14,100000,,,,,,,,,,
episode,110773,1757,57,5,self,7,,,14,100000,,,,,,,,,,
episode,110841,1758,68,6,self,8,,,14,100000,,,,,,,,,,
episode,110928,1759,87,6,wall,8,,,14,100000,,,,,,,,,,
episode,111017,1760,89,6,self,8,,,14,100000,,,,,,,,,,
episode,111136,1761,119,6,self,8,,,14,100000,,,,,,,,,,
episode,111330,1762,194,14,wall,16,,,14,100000,,,,,,,,,,
episode,111431,1763,101,8,wall,10,,,14,100000,,,,,,,,,,
episode,111514,1764,83,6,self,8,,,14,100000,,,,,,,,,,
episode,111593,1765,79,5,self,7,,,14,100000,,,,,,,,,,
episode,111738,1766,145,10,wall,12,,,14,100000,,,,,,,,,,
episode,111896,1767,158,10,wall,12,,,14,100000,,,,,,,,,,
train,112000,1767,,,,,7.41,1.2327555993199348,14,100000,,,,,,,,,,
episode,112115,1768,219,16,wall,18,,,16,100000,,,,,,,,,,
episode,112275,1769,160,7,self,9,,,16,100000,,,,,,,,,,
episode,112356,1770,81,6,self,8,,,16,100000,,,,,,,,,,
episode,112466,1771,110,13,self,15,,,16,100000,,,,,,,,,,
episode,112506,1772,40,4,self,6,,,16,100000,,,,,,,,,,
episode,112590,1773,84,7,wall,9,,,16,100000,,,,,,,,,,
episode,112593,1774,3,0,wall,2,,,16,100000,,,,,,,,,,
episode,112619,1775,26,3,self,5,,,16,100000,,,,,,,,,,
episode,112747,1776,128,9,self,11,,,16,100000,,,,,,,,,,
episode,112813,1777,66,6,wall,8,,,16,100000,,,,,,,,,,
episode,112901,1778,88,9,self,11,,,16,100000,,,,,,,,,,
episode,112996,1779,95,7,self,9,,,16,100000,,,,,,,,,,
episode,113104,1780,108,8,self,10,,,16,100000,,,,,,,,,,
episode,113169,1781,65,6,self,8,,,16,100000,,,,,,,,,,
episode,113266,1782,97,9,wall,11,,,16,100000,,,,,,,,,,
episode,113334,1783,68,5,self,7,,,16,100000,,,,,,,,,,
episode,113448,1784,114,9,wall,11,,,16,100000,,,,,,,,,,
episode,113527,1785,79,8,self,10,,,16,100000,,,,,,,,,,
train,114000,1785,,,,,7.32,1.2708925980329513,16,100000,,,,,,,,,,
episode,114124,1786,597,14,self,16,,,16,100000,,,,,,,,,,
episode,114205,1787,81,6,self,8,,,16,100000,,,,,,,,,,
episode,114264,1788,59,5,self,7,,,16,100000,,,,,,,,,,
episode,114370,1789,106,9,self,11,,,16,100000,,,,,,,,,,
episode,114457,1790,87,4,self,6,,,16,100000,,,,,,,,,,
episode,114607,1791,150,8,self,10,,,16,100000,,,,,,,,,,
episode,114844,1792,237,10,wall,12,,,16,100000,,,,,,,,,,
episode,114927,1793,83,9,self,11,,,16,100000,,,,,,,,,,
episode,115182,1794,255,11,self,13,,,16,100000,,,,,,,,,,
episode,115270,1795,88,5,self,7,,,16,100000,,,,,,,,,,
episode,115697,1796,427,14,self,16,,,16,100000,,,,,,,,,,
episode,115832,1797,135,9,self,11,,,16,100000,,,,,,,,,,
episode,115903,1798,71,5,self,7,,,16,100000,,,,,,,,,,
episode,115945,1799,42,3,self,5,,,16,100000,,,,,,,,,,
train,116000,1799,,,,,7.25,1.2022801464796067,16,100000,,,,,,,,,,
episode,116024,1800,79,6,wall,8,,,16,100000,,,,,,,,,,
episode,116380,1801,356,13,wall,15,,,16,100000,,,,,,,,,,
episode,116472,1802,92,10,self,12,,,16,100000,,,,,,,,,,
episode,116516,1803,44,4,self,6,,,16,100000,,,,,,,,,,
episode,116675,1804,159,12,self,14,,,16,100000,,,,,,,,,,
episode,116846,1805,171,13,self,15,,,16,100000,,,,,,,,,,
episode,116885,1806,39,4,self,6,,,16,100000,,,,,,,,,,
episode,116944,1807,59,5,wall,7,,,16,100000,,,,,,,,,,
episode,117106,1808,162,10,self,12,,,16,100000,,,,,,,,,,
episode,117239,1809,133,10,self,12,,,16,100000,,,,,,,,,,
episode,117482,1810,243,13,wall,15,,,16,100000,,,,,,,,,,
episode,117592,1811,110,12,self,14,,,16,100000,,,,,,,,,,
episode,117623,1812,31,3,self,5,,,16,100000,,,,,,,,,,
episode,117857,1813,234,12,self,14,,,16,100000,,,,,,,,,,
train,118000,1813,,,,,7.59,1.2888133081793784,16,100000,,,,,,,,,,
episode,118315,1814,458,16,self,18,,,16,100000,,,,,,,,,,
episode,118446,1815,131,10,self,12,,,16,100000,,,,,,,,,,
episode,118581,1816,135,7,self,9,,,16,100000,,,,,,,,,,
episode,118751,1817,170,11,self,13,,,16,100000,,,,,,,,,,
episode,119055,1818,304,11,self,13,,,16,100000,,,,,,,,,,
episode,119101,1819,46,4,self,6,,,16,100000,,,,,,,,,,
episode,119233,1820,132,7,self,9,,,16,100000,,,,,,,,,,
episode,119295,1821,62,4,self,6,,,16,100000,,,,,,,,,,
episode,119640,1822,345,12,self,14,,,16,100000,,,,,,,,,,
episode,119798,1823,158,9,self,11,,,16,100000,,,,,,,,,,
episode,119858,1824,60,5,self,7,,,16,100000,,,,,,,,,,
episode,119939,1825,81,7,self,9,,,16,100000,,,,,,,,,,
episode,119983,1826,44,5,self,7,,,16,100000,,,,,,,,,,
train,120000,1826,,,,,7.88,1.1426805326342582,16,100000,,,,,,,,,,
eval,120000,1826,,,,,,,16,,6.400000095367432,7.0,16,122.76179504394531,8.399999618530273,18,9,0,11,7.349999904632568
episode,120085,1827,102,8,self,10,,,16,100000,,,,,,,,,,
episode,120187,1828,102,6,self,8,,,16,100000,,,,,,,,,,
episode,120703,1829,516,12,self,14,,,16,100000,,,,,,,,,,
episode,120865,1830,162,9,self,11,,,16,100000,,,,,,,,,,
episode,120942,1831,77,7,self,9,,,16,100000,,,,,,,,,,
episode,121173,1832,231,12,wall,14,,,16,100000,,,,,,,,,,
episode,121436,1833,263,11,wall,13,,,16,100000,,,,,,,,,,
episode,121534,1834,98,9,self,11,,,16,100000,,,,,,,,,,
episode,121806,1835,272,14,self,16,,,16,100000,,,,,,,,,,
episode,121937,1836,131,10,wall,12,,,16,100000,,,,,,,,,,
train,122000,1836,,,,,8.16,1.144817185997963,16,100000,,,,,,,,,,
episode,122181,1837,244,11,self,13,,,16,100000,,,,,,,,,,
episode,122215,1838,34,3,self,5,,,16,100000,,,,,,,,,,
episode,122263,1839,48,5,self,7,,,16,100000,,,,,,,,,,
episode,122320,1840,57,6,self,8,,,16,100000,,,,,,,,,,
episode,122368,1841,48,3,self,5,,,16,100000,,,,,,,,,,
episode,122568,1842,200,7,self,9,,,16,100000,,,,,,,,,,
episode,122713,1843,145,11,self,13,,,16,100000,,,,,,,,,,
episode,122773,1844,60,7,wall,9,,,16,100000,,,,,,,,,,
episode,123160,1845,387,14,self,16,,,16,100000,,,,,,,,,,
episode,123448,1846,288,10,wall,12,,,16,100000,,,,,,,,,,
episode,123574,1847,126,10,self,12,,,16,100000,,,,,,,,,,
episode,123644,1848,70,5,wall,7,,,16,100000,,,,,,,,,,
episode,123724,1849,80,7,self,9,,,16,100000,,,,,,,,,,
episode,123921,1850,197,10,self,12,,,16,100000,,,,,,,,,,
train,124000,1850,,,,,8.05,1.106935825049877,16,100000,,,,,,,,,,
episode,124055,1851,134,9,self,11,,,16,100000,,,,,,,,,,
episode,124130,1852,75,8,self,10,,,16,100000,,,,,,,,,,
episode,124240,1853,110,7,self,9,,,16,100000,,,,,,,,,,
episode,124413,1854,173,11,self,13,,,16,100000,,,,,,,,,,
episode,124978,1855,565,15,wall,17,,,16,100000,,,,,,,,,,
episode,125111,1856,133,10,wall,12,,,16,100000,,,,,,,,,,
episode,125268,1857,157,9,self,11,,,16,100000,,,,,,,,,,
episode,125393,1858,125,7,self,9,,,16,100000,,,,,,,,,,
episode,125447,1859,54,6,self,8,,,16,100000,,,,,,,,,,
episode,125621,1860,174,10,self,12,,,16,100000,,,,,,,,,,
episode,125658,1861,37,5,self,7,,,16,100000,,,,,,,,,,
episode,125921,1862,263,12,self,14,,,16,100000,,,,,,,,,,
episode,125966,1863,45,7,wall,9,,,16,100000,,,,,,,,,,
train,126000,1863,,,,,8.33,1.1073283138871193,16,100000,,,,,,,,,,
episode,126047,1864,81,6,self,8,,,16,100000,,,,,,,,,,
episode,126265,1865,218,12,wall,14,,,16,100000,,,,,,,,,,
episode,126320,1866,55,7,wall,9,,,16,100000,,,,,,,,,,
episode,126359,1867,39,3,self,5,,,16,100000,,,,,,,,,,
episode,126470,1868,111,8,self,10,,,16,100000,,,,,,,,,,
episode,126726,1869,256,13,self,15,,,16,100000,,,,,,,,,,
episode,126801,1870,75,7,self,9,,,16,100000,,,,,,,,,,
episode,126910,1871,109,8,self,10,,,16,100000,,,,,,,,,,
episode,126972,1872,62,7,self,9,,,16,100000,,,,,,,,,,
episode,127231,1873,259,10,wall,12,,,16,100000,,,,,,,,,,
episode,127315,1874,84,7,self,9,,,16,100000,,,,,,,,,,
episode,127450,1875,135,9,self,11,,,16,100000,,,,,,,,,,
episode,127636,1876,186,12,self,14,,,16,100000,,,,,,,,,,
episode,127723,1877,87,6,self,8,,,16,100000,,,,,,,,,,
episode,127965,1878,242,9,self,11,,,16,100000,,,,,,,,,,
train,128000,1878,,,,,8.46,1.1244061562418937,16,100000,,,,,,,,,,
episode,128057,1879,92,8,wall,10,,,16,100000,,,,,,,,,,
episode,128209,1880,152,9,self,11,,,16,100000,,,,,,,,,,
episode,128605,1881,396,14,self,16,,,16,100000,,,,,,,,,,
episode,128785,1882,180,11,wall,13,,,16,100000,,,,,,,,,,
episode,128987,1883,202,8,self,10,,,16,100000,,,,,,,,,,
episode,129083,1884,96,8,self,10,,,16,100000,,,,,,,,,,
episode,129313,1885,230,13,self,15,,,16,100000,,,,,,,,,,
episode,129369,1886,56,6,self,8,,,16,100000,,,,,,,,,,
episode,129544,1887,175,12,self,14,,,16,100000,,,,,,,,,,
episode,129667,1888,123,7,self,9,,,16,100000,,,,,,,,,,
episode,129808,1889,141,10,self,12,,,16,100000,,,,,,,,,,
episode,129847,1890,39,5,self,7,,,16,100000,,,,,,,,,,
train,130000,1890,,,,,8.67,1.067943389415741,16,100000,,,,,,,,,,
eval,130000,1890,,,,,,,16,,8.699999809265137,8.5,16,189.21946716308594,10.699999809265137,18,11,4,5,8.699999809265137
episode,130047,1891,200,10,wall,12,,,16,100000,,,,,,,,,,
episode,130076,1892,29,4,self,6,,,16,100000,,,,,,,,,,
episode,130165,1893,89,5,self,7,,,16,100000,,,,,,,,,,
episode,130389,1894,224,12,wall,14,,,16,100000,,,,,,,,,,
episode,130498,1895,109,7,self,9,,,16,100000,,,,,,,,,,
episode,130604,1896,106,5,self,7,,,16,100000,,,,,,,,,,
episode,131177,1897,573,13,wall,15,,,16,100000,,,,,,,,,,
episode,131582,1898,405,17,wall,19,,,17,100000,,,,,,,,,,
train,132000,1898,,,,,8.69,1.0591802099347114,17,100000,,,,,,,,,,
episode,132148,1899,566,18,self,20,,,18,100000,,,,,,,,,,
episode,132229,1900,81,9,wall,11,,,18,100000,,,,,,,,,,
episode,132443,1901,214,11,wall,13,,,18,100000,,,,,,,,,,
episode,132556,1902,113,6,wall,8,,,18,100000,,,,,,,,,,
episode,132604,1903,48,6,self,8,,,18,100000,,,,,,,,,,
episode,132918,1904,314,15,self,17,,,18,100000,,,,,,,,,,
episode,133133,1905,215,13,self,15,,,18,100000,,,,,,,,,,
episode,133159,1906,26,3,self,5,,,18,100000,,,,,,,,,,
episode,133297,1907,138,8,self,10,,,18,100000,,,,,,,,,,
episode,133339,1908,42,6,self,8,,,18,100000,,,,,,,,,,
episode,133372,1909,33,3,self,5,,,18,100000,,,,,,,,,,
